Country,EdLevel,YearsCodePro,Salary
31,1,12.0,87113.0
51,2,6.0,145000.0
17,2,8.0,95979.0
51,0,28.0,170000.0
51,0,10.0,120000.0
51,2,8.0,183000.0
2,0,16.0,106644.0
36,0,5.0,33276.0
29,0,2.0,44790.0
51,0,3.0,70000.0
32,1,5.0,27012.0
16,2,6.0,38392.0
29,2,8.0,102372.0
51,2,25.0,205000.0
32,0,4.0,32844.0
7,0,6.0,124935.0
50,0,13.0,131921.0
51,0,6.0,90000.0
50,1,8.0,62820.0
11,1,6.0,51960.0
30,3,15.0,77200.0
7,1,6.0,100000.0
51,0,4.0,90000.0
7,0,2.0,49974.0
17,1,5.0,56521.0
51,1,4.0,200000.0
4,2,3.0,51192.0
51,0,0.5,60000.0
31,2,4.0,67409.0
17,0,2.0,74651.0
51,2,10.0,84000.0
2,1,7.0,48624.0
51,0,9.0,130000.0
35,0,5.0,100000.0
12,2,9.0,61944.0
51,0,4.0,95000.0
50,0,1.0,29525.0
37,0,4.0,15528.0
1,1,0.5,54494.0
17,0,8.0,106644.0
50,0,6.0,49251.0
51,3,20.0,100000.0
7,0,15.0,249869.0
51,2,12.0,46570.0
5,0,10.0,37392.0
50,2,21.0,62820.0
32,0,4.0,72000.0
50,3,15.0,113076.0
17,2,16.0,76788.0
51,1,12.0,120000.0
4,1,1.0,90000.0
43,1,18.0,117308.0
17,0,18.0,83182.0
51,2,4.0,110000.0
17,0,15.0,108777.0
35,0,0.5,23592.0
51,0,14.0,161000.0
51,1,1.0,102000.0
51,2,7.0,130000.0
51,0,3.0,141000.0
51,1,0.5,48000.0
19,1,14.0,29436.0
12,1,9.0,86035.0
17,2,3.0,81049.0
25,3,1.0,27727.0
41,2,4.0,20262.0
50,0,5.0,65298.0
31,0,1.0,50816.0
51,0,4.0,78500.0
43,3,1.0,15997.0
35,2,8.0,52728.0
51,0,8.0,140000.0
45,1,10.0,146268.0
51,0,1.0,84000.0
7,0,7.0,70276.0
51,1,1.0,110000.0
25,1,10.0,50123.0
45,0,10.0,56076.0
7,0,0.5,59539.0
24,1,6.0,125544.0
35,0,4.0,41628.0
7,0,8.0,81988.0
32,2,10.0,10894.0
50,1,22.0,111819.0
29,0,5.0,49908.0
4,0,10.0,33276.0
16,2,3.0,38658.0
51,0,1.0,70000.0
7,1,0.5,58563.0
51,1,6.0,120000.0
50,2,2.0,59679.0
1,0,4.0,49540.0
51,0,4.0,88000.0
1,0,11.0,74310.0
30,0,4.0,64462.0
51,0,2.0,74000.0
50,2,5.0,54025.0
50,3,8.0,95486.0
25,1,18.0,53322.0
36,2,3.0,85315.0
51,0,2.0,79992.0
51,1,25.0,160000.0
51,2,0.5,74000.0
48,0,6.0,33600.0
16,2,4.0,67186.0
50,0,9.0,144485.0
16,2,6.0,66119.0
51,1,7.0,110000.0
51,0,5.0,100000.0
51,0,1.0,95000.0
4,0,10.0,51189.0
50,0,15.0,86691.0
17,0,7.0,117308.0
30,0,2.0,70767.0
16,2,8.0,58654.0
51,3,0.5,129500.0
50,2,3.0,106793.0
51,0,8.0,135000.0
50,2,2.0,69102.0
1,0,5.0,48761.0
25,2,6.0,42657.0
15,0,3.0,35832.0
30,2,6.0,67550.0
51,3,12.0,100000.0
51,2,16.0,205000.0
45,1,2.0,39012.0
51,0,2.0,140000.0
51,0,14.0,180000.0
51,0,2.0,65000.0
31,0,3.0,74772.0
17,2,5.0,83182.0
51,1,25.0,160000.0
51,1,10.0,240000.0
50,0,12.0,90460.0
29,0,4.0,82116.0
50,0,7.0,54025.0
1,0,22.0,176928.0
36,3,1.0,45857.0
51,2,27.0,85000.0
1,0,6.0,73602.0
1,0,8.0,70771.0
50,0,1.0,62820.0
17,0,10.0,79983.0
35,1,6.0,20808.0
51,0,21.0,120000.0
23,0,3.0,127972.0
24,0,22.0,172188.0
7,0,4.0,113222.0
17,1,12.0,63986.0
51,0,11.0,155000.0
51,2,3.0,27000.0
50,2,4.0,94230.0
1,0,27.0,127388.0
1,2,1.0,56617.0
51,0,7.0,142000.0
51,1,24.0,120000.0
29,0,5.0,122640.0
50,0,14.0,82922.0
17,3,3.0,31993.0
51,0,5.0,70000.0
17,1,20.0,67824.0
50,0,9.0,94230.0
51,1,8.0,192500.0
51,1,6.0,102000.0
51,1,26.0,130000.0
1,3,8.0,65817.0
51,0,4.0,176000.0
36,2,11.0,44790.0
17,1,10.0,53322.0
24,0,6.0,147072.0
16,2,2.0,49056.0
43,0,8.0,74651.0
51,0,5.0,210000.0
29,0,15.0,213287.0
22,2,4.0,31200.0
7,1,34.0,97605.0
31,2,1.0,55482.0
51,0,22.0,250000.0
1,0,12.0,120311.0
30,0,15.0,96500.0
51,2,1.0,200000.0
19,0,10.0,41844.0
51,0,1.0,117000.0
51,2,5.0,82000.0
32,2,0.5,14448.0
17,1,20.0,63984.0
17,0,1.0,53322.0
51,1,10.0,200000.0
7,0,4.0,101509.0
19,1,0.5,21420.0
17,0,15.0,159966.0
51,0,8.0,40000.0
51,3,19.0,170000.0
50,0,6.0,100511.0
51,0,3.0,116000.0
1,0,4.0,63694.0
51,0,1.0,95000.0
51,3,15.0,180000.0
51,0,4.0,180000.0
35,2,10.0,55500.0
51,0,12.0,150000.0
50,2,13.0,69102.0
51,0,7.0,92000.0
29,0,2.0,40525.0
7,2,10.0,187402.0
51,2,10.0,206800.0
51,3,4.0,145000.0
51,2,4.0,150000.0
7,0,2.0,78084.0
50,0,1.0,43974.0
51,2,22.0,170000.0
51,0,12.0,180000.0
0,0,5.0,58908.0
7,0,11.0,163977.0
51,0,4.0,125000.0
7,0,1.0,59344.0
51,1,1.0,70000.0
50,0,6.0,125639.0
51,0,6.0,130000.0
16,2,3.0,42657.0
51,0,10.0,200000.0
51,0,3.0,40000.0
7,2,8.0,134305.0
7,0,12.0,89797.0
51,2,3.0,110000.0
51,2,21.0,172000.0
1,1,22.0,99080.0
7,2,3.0,67152.0
51,0,8.0,130000.0
17,2,3.0,53322.0
7,0,6.0,70276.0
5,2,11.0,42372.0
51,0,0.5,176000.0
5,1,10.0,15708.0
50,0,0.5,38257.0
51,0,2.0,100000.0
51,0,12.0,100000.0
7,0,14.0,93701.0
50,0,8.0,81666.0
51,0,5.0,235000.0
2,2,4.0,31356.0
1,0,6.0,88464.0
51,2,7.0,154000.0
50,0,1.0,40833.0
51,0,17.0,205000.0
51,0,2.0,148000.0
1,0,25.0,81387.0
1,0,5.0,56617.0
5,0,10.0,39888.0
7,0,14.0,81988.0
51,0,0.5,72000.0
50,0,5.0,55281.0
7,2,10.0,121030.0
31,1,12.0,103705.0
51,0,6.0,162500.0
51,0,4.0,175000.0
50,0,7.0,150767.0
17,0,5.0,72518.0
5,1,16.0,74784.0
51,0,9.0,138000.0
51,2,21.0,190000.0
30,2,16.0,54036.0
51,0,20.0,138000.0
29,1,8.0,85315.0
51,0,1.0,80000.0
51,0,5.0,140000.0
50,2,5.0,91717.0
51,0,3.0,105000.0
50,0,4.0,106793.0
51,1,8.0,180000.0
51,3,9.0,172000.0
51,0,5.0,105000.0
51,0,9.0,224250.0
51,0,5.0,100000.0
51,0,13.0,132000.0
1,2,25.0,84925.0
30,0,9.0,70767.0
51,0,8.0,170000.0
51,0,20.0,150000.0
51,2,15.0,250000.0
51,0,6.0,160000.0
51,0,31.0,165000.0
51,0,3.0,180000.0
51,0,11.0,217000.0
51,1,30.0,100000.0
50,1,3.0,94230.0
7,2,4.0,74180.0
51,0,6.0,58000.0
46,0,12.0,206839.0
51,0,7.0,175000.0
51,1,22.0,160000.0
51,3,0.5,175000.0
7,0,5.0,64810.0
30,0,2.0,48893.0
17,1,16.0,138637.0
24,1,10.0,118380.0
33,0,7.0,20952.0
12,2,7.0,120444.0
51,0,3.0,220000.0
30,0,12.0,99717.0
51,0,11.0,185000.0
26,0,25.0,86261.0
7,3,2.0,51536.0
7,0,2.0,50755.0
51,2,3.0,120000.0
10,1,15.0,54348.0
1,0,7.0,81387.0
51,0,13.0,210000.0
51,2,4.0,120000.0
7,0,36.0,67230.0
7,1,6.0,163977.0
51,0,4.0,100000.0
51,0,14.0,123000.0
51,0,25.0,250000.0
51,1,16.0,121000.0
51,0,6.0,85000.0
0,2,3.0,25246.0
51,1,10.0,155000.0
26,2,16.0,94103.0
51,0,4.0,170000.0
51,0,9.0,185000.0
7,0,24.0,156168.0
7,0,5.0,78084.0
51,0,4.0,91000.0
7,0,16.0,234252.0
51,0,5.0,95000.0
51,0,2.0,70000.0
51,0,14.0,160000.0
4,1,0.5,159950.0
28,1,5.0,18064.0
51,1,8.0,75000.0
30,1,4.0,67550.0
52,0,3.0,20712.0
51,0,6.0,105000.0
51,0,14.0,125000.0
51,2,4.0,66000.0
26,2,3.0,74498.0
1,2,5.0,120311.0
51,0,12.0,150000.0
51,2,14.0,215000.0
51,2,13.0,155000.0
5,1,2.0,17448.0
32,1,5.0,79155.0
31,3,8.0,114076.0
51,2,3.0,136000.0
38,1,6.0,37404.0
7,0,11.0,203019.0
51,1,5.0,120000.0
30,0,1.0,38600.0
51,2,10.0,70000.0
0,1,3.0,19596.0
51,0,12.0,225000.0
51,2,2.0,85000.0
7,0,5.0,148360.0
51,3,6.0,95000.0
51,0,4.0,110000.0
1,1,18.0,113234.0
51,1,11.0,125000.0
51,0,17.0,95000.0
17,1,3.0,74651.0
26,2,3.0,43915.0
51,2,8.0,125000.0
21,0,10.0,12971.0
51,0,6.0,98900.0
7,0,9.0,117126.0
1,1,8.0,148619.0
51,0,2.0,72000.0
7,0,4.0,70276.0
51,0,8.0,152000.0
50,2,10.0,94230.0
51,0,9.0,115000.0
1,0,1.0,57042.0
7,0,12.0,128839.0
51,0,20.0,180000.0
1,0,8.0,102618.0
7,0,6.0,121030.0
51,0,15.0,200000.0
7,0,18.0,117126.0
51,0,17.0,110000.0
7,0,2.0,101509.0
51,2,5.0,75000.0
1,0,12.0,99292.0
7,0,7.0,195210.0
51,1,32.0,245000.0
51,0,14.0,110000.0
51,2,5.0,165000.0
51,0,1.0,85000.0
7,2,7.0,84336.0
51,2,7.0,250000.0
51,2,3.0,135000.0
51,2,3.0,155000.0
51,0,9.0,190000.0
32,0,2.0,19200.0
51,1,30.0,110000.0
7,1,20.0,66372.0
51,2,13.0,196000.0
32,2,8.0,67296.0
20,0,14.0,30953.0
5,0,1.0,32000.0
51,0,24.0,195000.0
7,1,1.0,66372.0
51,1,10.0,140000.0
7,0,8.0,117126.0
17,2,3.0,59720.0
51,0,11.0,140000.0
51,0,12.0,225000.0
13,1,10.0,19572.0
51,2,14.0,200000.0
32,0,8.0,13668.0
51,0,4.0,115000.0
51,0,17.0,200000.0
51,0,10.0,200000.0
51,0,10.0,200000.0
51,0,3.0,105000.0
51,0,7.0,153000.0
7,1,0.5,58563.0
51,0,2.0,80000.0
51,2,1.0,90000.0
51,0,5.0,90000.0
5,0,3.0,29292.0
50,1,4.0,69102.0
51,0,22.0,187000.0
30,0,7.0,131900.0
51,1,15.0,209000.0
51,0,7.0,100000.0
10,1,5.0,150000.0
51,0,2.0,140000.0
51,0,6.0,105000.0
26,0,9.0,62735.0
1,0,20.0,106157.0
7,0,4.0,93701.0
51,1,6.0,125000.0
51,0,2.0,160000.0
51,0,24.0,39000.0
7,0,5.0,58563.0
51,0,3.0,78000.0
5,3,4.0,39888.0
30,0,10.0,79130.0
51,0,5.0,109000.0
1,0,6.0,87756.0
51,0,4.0,105000.0
51,2,8.0,150000.0
7,2,4.0,109318.0
7,0,7.0,89797.0
51,0,3.0,250000.0
30,0,3.0,61760.0
51,0,1.0,80000.0
51,0,5.0,102000.0
51,3,13.0,77000.0
51,0,6.0,115000.0
8,2,12.0,150000.0
50,0,7.0,96742.0
51,0,5.0,100000.0
51,2,13.0,210000.0
51,1,15.0,133000.0
1,0,5.0,134465.0
51,3,2.0,167000.0
51,0,0.5,140000.0
51,0,0.5,85000.0
7,0,2.0,46850.0
7,1,16.0,136647.0
51,0,4.0,184000.0
51,0,2.0,180000.0
51,2,9.0,177000.0
51,0,9.0,204000.0
51,0,2.0,90000.0
30,0,3.0,77200.0
5,0,2.0,124640.0
26,2,0.5,54893.0
9,1,7.0,18920.0
7,0,5.0,64725.0
51,2,15.0,200000.0
1,2,4.0,120311.0
8,0,4.0,18792.0
17,2,5.0,63984.0
9,0,2.0,12612.0
51,2,4.0,122000.0
32,2,6.0,29273.0
19,1,21.0,46872.0
51,0,10.0,132000.0
51,0,16.0,134000.0
30,0,3.0,61117.0
51,0,17.0,95000.0
8,3,4.0,36144.0
38,1,2.0,20784.0
51,0,5.0,126000.0
51,1,7.0,160000.0
51,3,8.0,125350.0
51,0,10.0,150000.0
51,0,31.0,250000.0
51,0,10.0,190000.0
51,0,5.0,179000.0
51,0,2.0,145000.0
30,0,0.5,52753.0
30,0,13.0,83633.0
10,0,4.0,16908.0
42,0,20.0,69792.0
1,0,4.0,77848.0
51,0,0.5,148000.0
51,0,1.0,140000.0
32,2,9.0,38832.0
21,2,4.0,12288.0
38,0,8.0,20784.0
51,1,2.0,156000.0
1,0,12.0,81387.0
20,2,2.0,19350.0
30,1,13.0,51467.0
51,2,25.0,60000.0
38,1,3.0,29088.0
51,0,34.0,175000.0
20,2,6.0,24505.0
20,0,8.0,23220.0
35,2,10.0,41628.0
26,0,3.0,42348.0
20,0,1.0,10202.0
20,0,15.0,54168.0
45,2,6.0,103608.0
51,0,12.0,130000.0
20,0,5.0,34822.0
26,2,20.0,78419.0
0,1,10.0,84000.0
51,0,8.0,105000.0
30,1,23.0,102933.0
1,0,4.0,78202.0
14,2,18.0,74651.0
32,0,4.0,60000.0
1,0,16.0,75725.0
51,0,3.0,115000.0
1,0,1.0,53078.0
1,0,9.0,127388.0
38,2,4.0,41556.0
38,1,2.0,15588.0
32,0,4.0,21180.0
51,2,2.0,140000.0
51,0,1.0,107000.0
51,0,10.0,120000.0
20,0,17.0,59327.0
51,0,11.0,110000.0
51,2,6.0,150000.0
2,2,24.0,76788.0
32,2,16.0,83184.0
51,1,14.0,100000.0
26,0,36.0,66656.0
20,0,4.0,33533.0
15,2,22.0,70380.0
16,2,26.0,71451.0
38,1,22.0,39480.0
30,0,20.0,57900.0
15,0,11.0,64248.0
40,2,2.0,74196.0
20,2,12.0,46430.0
20,0,9.0,38692.0
51,1,4.0,90000.0
7,1,3.0,107756.0
7,1,30.0,117126.0
20,0,10.0,17411.0
51,0,17.0,145000.0
17,2,5.0,79983.0
20,0,5.0,25150.0
20,0,7.0,29406.0
42,1,27.0,111645.0
32,1,6.0,47496.0
1,0,6.0,93418.0
51,1,4.0,120000.0
20,2,6.0,10834.0
7,0,4.0,85893.0
51,0,4.0,85000.0
51,0,22.0,110000.0
32,1,3.0,45888.0
20,0,5.0,19346.0
38,2,5.0,72732.0
50,0,12.0,213587.0
51,0,6.0,230000.0
24,1,20.0,161424.0
51,0,4.0,82000.0
20,0,2.0,20636.0
51,0,2.0,120000.0
1,0,16.0,148619.0
20,2,10.0,28374.0
45,0,6.0,60935.0
7,0,22.0,47241.0
1,3,8.0,76433.0
51,0,5.0,117000.0
15,1,6.0,40956.0
51,2,2.0,113000.0
51,0,11.0,140800.0
30,2,13.0,110975.0
1,1,8.0,141542.0
51,2,15.0,110000.0
51,0,1.0,75000.0
7,1,0.5,46850.0
51,2,23.0,185000.0
51,2,3.0,107800.0
46,0,3.0,124103.0
21,0,1.0,10236.0
17,0,5.0,114642.0
32,0,2.0,31662.0
4,2,7.0,38388.0
51,3,9.0,145000.0
16,2,8.0,74651.0
20,0,2.0,21925.0
20,2,11.0,30953.0
17,3,6.0,74651.0
38,1,7.0,10392.0
25,0,3.0,87024.0
21,0,2.0,13104.0
20,2,8.0,55458.0
20,2,10.0,23215.0
26,2,2.0,42348.0
20,0,2.0,25794.0
1,0,5.0,99080.0
12,0,10.0,117864.0
51,1,4.0,178400.0
24,0,3.0,125544.0
17,3,10.0,63986.0
51,0,15.0,220000.0
17,1,10.0,69318.0
51,1,27.0,178000.0
12,2,5.0,123888.0
5,1,4.0,21192.0
20,0,12.0,25794.0
17,0,1.0,47990.0
1,3,25.0,89879.0
32,2,6.0,55408.0
18,2,0.5,16380.0
35,2,4.0,54108.0
45,2,6.0,62979.0
20,2,15.0,18056.0
35,2,6.0,44400.0
3,0,4.0,11592.0
12,0,6.0,67394.0
7,1,3.0,62467.0
51,1,5.0,110000.0
51,2,11.0,210500.0
1,1,4.0,22080.0
26,2,5.0,125471.0
20,2,7.0,20736.0
51,0,2.0,75000.0
51,1,6.0,60000.0
32,0,21.0,114708.0
20,0,7.0,28374.0
1,3,5.0,104034.0
52,0,5.0,25896.0
17,0,15.0,58872.0
15,3,1.0,53322.0
51,0,1.0,125000.0
20,0,10.0,30948.0
20,1,3.0,64500.0
26,0,23.0,78419.0
1,0,21.0,152158.0
22,2,3.0,62412.0
45,2,3.0,54852.0
51,1,9.0,130000.0
15,3,0.5,71664.0
20,0,3.0,19346.0
17,2,3.0,58654.0
2,2,3.0,38388.0
51,1,3.0,177000.0
1,0,13.0,49540.0
24,0,8.0,118380.0
51,1,20.0,102000.0
1,0,5.0,88464.0
29,0,2.0,31992.0
20,2,7.0,25956.0
20,0,2.0,30308.0
20,2,5.0,154764.0
17,0,1.0,47990.0
29,2,10.0,70385.0
32,0,8.0,16980.0
17,2,13.0,127972.0
20,0,8.0,23220.0
49,2,15.0,40608.0
51,2,1.0,115000.0
16,0,9.0,57588.0
51,0,15.0,180000.0
45,2,9.0,108689.0
27,0,3.0,61853.0
17,0,24.0,74651.0
31,2,13.0,103705.0
5,1,2.0,11220.0
43,0,2.0,37325.0
47,3,9.0,33801.0
34,0,9.0,26796.0
26,0,12.0,41170.0
6,1,0.5,24540.0
26,2,7.0,66656.0
17,2,10.0,127972.0
52,0,5.0,14496.0
24,0,5.0,168600.0
1,1,10.0,152158.0
17,0,15.0,60144.0
45,3,17.0,60948.0
51,2,1.0,177000.0
51,0,7.0,93000.0
46,0,6.0,103419.0
2,2,15.0,37116.0
50,1,2.0,54025.0
19,1,5.0,63600.0
17,0,14.0,74651.0
47,2,1.0,20281.0
51,0,10.0,190000.0
15,1,2.0,33060.0
30,0,35.0,115800.0
40,0,8.0,87288.0
52,0,4.0,12948.0
46,2,27.0,137031.0
20,0,8.0,49009.0
33,0,4.0,11376.0
47,2,4.0,32111.0
50,0,3.0,100511.0
50,0,25.0,69102.0
51,0,7.0,122000.0
32,0,0.5,32964.0
39,2,21.0,32688.0
20,0,2.0,30948.0
20,0,1.0,170244.0
32,1,3.0,10296.0
1,2,3.0,92002.0
29,0,12.0,106644.0
17,3,5.0,149301.0
51,0,1.0,120000.0
31,2,2.0,79853.0
43,2,20.0,74651.0
41,1,2.0,35192.0
17,2,9.0,74651.0
17,0,16.0,111976.0
16,3,5.0,89580.0
24,1,3.0,121968.0
24,1,1.0,71748.0
11,3,25.0,32736.0
17,0,20.0,85315.0
1,1,3.0,92002.0
43,3,8.0,38392.0
44,0,4.0,10044.0
45,2,4.0,54852.0
15,0,20.0,83182.0
22,1,1.0,31200.0
2,2,20.0,85102.0
17,0,3.0,67186.0
20,0,14.0,64486.0
17,2,10.0,74651.0
51,0,2.0,149800.0
28,0,15.0,30107.0
21,0,2.0,10644.0
44,0,16.0,141542.0
27,1,12.0,76788.0
34,0,2.0,10104.0
43,2,6.0,53322.0
20,2,9.0,51589.0
17,2,6.0,58654.0
1,1,9.0,99080.0
16,0,7.0,68252.0
32,0,6.0,19200.0
17,2,3.0,53322.0
24,2,22.0,161424.0
1,0,10.0,88464.0
1,0,32.0,99080.0
51,0,0.5,60000.0
14,0,3.0,26880.0
17,0,1.0,48523.0
12,2,7.0,92916.0
32,0,8.0,75168.0
38,2,13.0,93516.0
46,2,7.0,105488.0
4,0,2.0,35832.0
17,3,20.0,69108.0
24,0,6.0,161424.0
20,0,8.0,154764.0
42,2,22.0,189658.0
38,1,5.0,47796.0
40,2,8.0,126564.0
48,0,10.0,10898.0
3,0,8.0,23196.0
20,0,12.0,23220.0
3,2,4.0,10920.0
51,2,40.0,223000.0
1,1,0.5,46001.0
51,2,37.0,210000.0
20,2,3.0,14187.0
25,2,3.0,44790.0
45,1,8.0,53329.0
1,1,20.0,100495.0
20,0,13.0,35592.0
32,2,9.0,81900.0
9,1,2.0,12612.0
20,0,4.0,12897.0
32,2,6.0,76476.0
20,0,2.0,20636.0
4,0,2.0,240000.0
29,1,7.0,51192.0
5,1,14.0,42000.0
12,3,6.0,79152.0
45,1,28.0,91416.0
45,2,2.0,42660.0
24,0,6.0,179352.0
48,0,9.0,22548.0
25,1,12.0,29436.0
38,3,9.0,69269.0
16,2,3.0,31992.0
20,0,7.0,32243.0
45,1,30.0,79236.0
27,0,4.0,44796.0
27,2,18.0,95979.0
20,0,9.0,12996.0
17,3,10.0,63986.0
51,0,0.5,66000.0
51,2,41.0,180000.0
17,0,2.0,56521.0
20,2,5.0,52620.0
16,2,30.0,19200.0
11,1,3.0,23388.0
20,0,6.0,15480.0
17,3,10.0,127972.0
1,1,21.0,113234.0
50,3,2.0,81666.0
32,0,3.0,25956.0
31,0,1.0,51853.0
29,1,20.0,83184.0
51,2,10.0,215000.0
20,1,3.0,30953.0
17,2,3.0,69318.0
14,0,3.0,31992.0
35,1,9.0,81864.0
1,0,18.0,74310.0
12,1,7.0,63672.0
26,2,6.0,109787.0
35,1,11.0,61281.0
43,2,7.0,78916.0
29,0,4.0,42648.0
46,1,11.0,105488.0
12,0,22.0,137652.0
41,3,7.0,52464.0
32,2,28.0,44208.0
17,2,22.0,99816.0
20,0,9.0,30953.0
26,0,4.0,28231.0
51,0,3.0,128500.0
16,0,12.0,63986.0
35,2,15.0,20808.0
2,1,11.0,63986.0
48,0,15.0,22548.0
32,2,4.0,45912.0
20,2,22.0,48365.0
46,0,2.0,88941.0
32,2,8.0,35208.0
20,0,2.0,12897.0
45,1,25.0,90348.0
49,2,6.0,60000.0
46,0,10.0,93078.0
40,0,15.0,113472.0
6,3,1.0,19632.0
16,2,2.0,42657.0
2,2,11.0,51192.0
20,0,4.0,108336.0
51,0,2.0,80000.0
12,0,3.0,60228.0
17,3,28.0,57588.0
17,2,18.0,152891.0
17,1,13.0,85308.0
32,2,0.5,100000.0
51,0,10.0,180000.0
17,1,23.0,85315.0
21,1,4.0,16380.0
47,0,2.0,67200.0
47,2,7.0,67602.0
32,0,0.5,45888.0
2,2,5.0,45857.0
12,2,6.0,111840.0
32,0,0.5,24312.0
50,0,12.0,89706.0
29,2,30.0,106644.0
45,2,14.0,73140.0
22,0,2.0,34044.0
51,2,15.0,214000.0
20,0,9.0,30953.0
49,2,12.0,28428.0
42,0,1.0,24276.0
31,2,3.0,87113.0
35,3,2.0,30528.0
32,2,14.0,42000.0
32,1,4.0,63984.0
24,1,3.0,114792.0
32,0,16.0,47400.0
14,2,8.0,48624.0
20,0,1.0,15477.0
20,0,6.0,128972.0
36,1,21.0,51192.0
17,2,12.0,79983.0
46,0,7.0,127206.0
48,0,4.0,11280.0
43,0,22.0,121574.0
9,0,4.0,27024.0
1,0,10.0,70771.0
20,0,15.0,20892.0
47,0,10.0,50701.0
20,0,4.0,32243.0
4,0,5.0,46068.0
46,0,5.0,107556.0
32,2,9.0,51012.0
7,2,6.0,62467.0
26,3,2.0,43131.0
27,2,0.5,36259.0
9,0,6.0,69374.0
33,0,3.0,28527.0
24,1,3.0,89676.0
4,0,6.0,51192.0
20,0,11.0,51589.0
17,0,2.0,63986.0
2,2,4.0,46390.0
32,2,0.5,245112.0
17,0,5.0,61853.0
25,2,2.0,29436.0
43,1,22.0,85315.0
29,1,5.0,43724.0
1,2,3.0,72894.0
20,0,0.5,25794.0
45,1,10.0,54852.0
22,2,7.0,141828.0
40,1,20.0,86400.0
25,2,2.0,27941.0
7,1,5.0,96824.0
48,0,5.0,30060.0
18,0,4.0,17916.0
32,0,5.0,24888.0
17,2,8.0,79983.0
20,2,19.0,23220.0
25,3,10.0,68252.0
32,0,6.0,39276.0
16,0,1.0,40525.0
9,2,19.0,105111.0
20,0,3.0,25794.0
2,0,5.0,52789.0
30,1,24.0,97143.0
15,2,7.0,81900.0
18,0,3.0,14076.0
47,1,7.0,26364.0
46,2,19.0,113761.0
38,0,3.0,43020.0
32,3,3.0,31662.0
1,0,1.0,63694.0
15,1,3.0,46452.0
16,2,5.0,47990.0
17,2,8.0,69318.0
43,2,3.0,36259.0
51,1,4.0,185000.0
32,0,6.0,29412.0
17,2,6.0,84462.0
51,2,40.0,200000.0
12,0,0.5,60225.0
20,2,18.0,30948.0
9,0,5.0,36036.0
17,0,21.0,70380.0
20,2,9.0,51589.0
16,2,0.5,30072.0
17,0,7.0,71451.0
22,1,4.0,28368.0
50,2,18.0,94230.0
35,0,2.0,33300.0
17,2,4.0,62712.0
45,0,25.0,91421.0
17,0,24.0,85315.0
45,1,3.0,53628.0
17,0,4.0,36468.0
20,2,20.0,96729.0
1,3,10.0,71479.0
25,1,12.0,50123.0
20,0,7.0,154764.0
33,0,5.0,11964.0
50,2,5.0,96742.0
42,2,30.0,37932.0
20,0,8.0,23215.0
43,2,8.0,37325.0
43,1,14.0,47990.0
20,0,0.5,11607.0
38,2,23.0,51948.0
14,0,6.0,63986.0
24,1,4.0,118380.0
17,2,10.0,51189.0
17,1,17.0,50268.0
50,2,5.0,73499.0
17,2,10.0,77850.0
17,0,5.0,69318.0
17,2,5.0,31992.0
20,0,5.0,23215.0
17,0,10.0,63986.0
6,0,3.0,40897.0
11,2,15.0,36372.0
20,0,0.5,12897.0
11,0,6.0,23388.0
16,2,1.0,38392.0
46,1,8.0,108590.0
25,0,10.0,60787.0
24,1,3.0,93264.0
17,2,35.0,191959.0
25,1,4.0,19200.0
25,1,0.5,20472.0
16,2,7.0,47990.0
51,2,6.0,139000.0
32,1,6.0,52369.0
29,0,4.0,49764.0
1,0,0.5,42463.0
20,0,7.0,23215.0
24,1,4.0,93264.0
2,0,14.0,58872.0
26,0,8.0,78419.0
18,2,15.0,39245.0
23,1,30.0,157351.0
2,2,4.0,85315.0
17,0,14.0,70385.0
17,3,10.0,56076.0
2,0,7.0,57588.0
25,0,12.0,17916.0
25,2,7.0,33060.0
33,0,9.0,19152.0
43,3,10.0,45857.0
50,3,3.0,75384.0
20,0,4.0,24505.0
38,1,15.0,83124.0
42,0,17.0,83448.0
6,1,10.0,119280.0
25,1,20.0,25596.0
43,0,7.0,47990.0
20,0,10.0,51589.0
25,0,11.0,39032.0
50,2,10.0,106793.0
52,1,3.0,13464.0
25,1,6.0,74651.0
46,1,10.0,113761.0
48,3,6.0,10524.0
19,2,15.0,139485.0
22,2,4.0,42552.0
32,2,5.0,32736.0
20,0,7.0,20636.0
42,0,7.0,54961.0
32,0,15.0,95979.0
31,1,9.0,130669.0
1,0,4.0,43453.0
50,0,5.0,75384.0
16,2,3.0,42657.0
29,2,5.0,63986.0
17,2,20.0,106644.0
17,2,16.0,57588.0
12,3,14.0,77436.0
32,0,5.0,76783.0
51,2,1.0,64000.0
35,2,11.0,49956.0
16,3,6.0,44790.0
50,0,17.0,107422.0
45,1,22.0,81263.0
37,0,12.0,57588.0
17,1,5.0,28152.0
40,2,7.0,96012.0
48,0,13.0,16536.0
38,1,1.0,12000.0
46,1,7.0,80667.0
6,0,0.5,14400.0
50,0,9.0,79153.0
17,0,4.0,57588.0
51,1,5.0,101000.0
17,1,2.0,12792.0
33,0,5.0,20952.0
16,1,5.0,47990.0
29,0,10.0,58654.0
12,1,25.0,63672.0
16,2,0.5,34126.0
32,0,3.0,13536.0
20,2,5.0,70935.0
11,2,5.0,47808.0
51,0,14.0,165000.0
24,0,30.0,71748.0
20,0,0.5,25794.0
15,2,2.0,53322.0
20,0,3.0,37920.0
42,0,7.0,75863.0
16,0,1.0,17916.0
